              x              y            psi
        0.18125        0.00625    -2.5313e-06
         0.1875        0.00625     -2.932e-06
        0.19375        0.00625    -3.3517e-06
            0.2        0.00625    -3.7903e-06
        0.20625        0.00625    -4.2479e-06
         0.2125        0.00625    -4.7242e-06
        0.21875        0.00625    -5.2193e-06
          0.225        0.00625    -5.7332e-06
        0.23125        0.00625    -6.2656e-06
         0.2375        0.00625    -6.8164e-06
        0.24375        0.00625    -7.3856e-06
           0.25        0.00625    -7.9727e-06
        0.25625        0.00625    -8.5774e-06
         0.2625        0.00625    -9.1995e-06
        0.26875        0.00625    -9.8384e-06
          0.275        0.00625    -1.0494e-05
        0.28125        0.00625    -1.1164e-05
         0.2875        0.00625     -1.185e-05
        0.29375        0.00625    -1.2549e-05
            0.3        0.00625    -1.3262e-05
        0.30625        0.00625    -1.3986e-05
         0.3125        0.00625    -1.4721e-05
        0.31875        0.00625    -1.5466e-05
          0.325        0.00625    -1.6219e-05
        0.33125        0.00625    -1.6978e-05
         0.3375        0.00625    -1.7742e-05
        0.34375        0.00625    -1.8509e-05
           0.35        0.00625    -1.9277e-05
        0.35625        0.00625    -2.0044e-05
         0.3625        0.00625    -2.0809e-05
        0.36875        0.00625    -2.1568e-05
          0.375        0.00625     -2.232e-05
        0.38125        0.00625    -2.3062e-05
         0.3875        0.00625    -2.3792e-05
        0.39375        0.00625    -2.4507e-05
            0.4        0.00625    -2.5204e-05
        0.40625        0.00625    -2.5882e-05
         0.4125        0.00625    -2.6536e-05
        0.41875        0.00625    -2.7164e-05
          0.425        0.00625    -2.7764e-05
        0.43125        0.00625    -2.8333e-05
         0.4375        0.00625    -2.8867e-05
        0.44375        0.00625    -2.9365e-05
           0.45        0.00625    -2.9823e-05
        0.45625        0.00625    -3.0238e-05
         0.4625        0.00625    -3.0609e-05
        0.46875        0.00625    -3.0931e-05
          0.475        0.00625    -3.1204e-05
        0.48125        0.00625    -3.1425e-05
         0.4875        0.00625    -3.1591e-05
        0.49375        0.00625    -3.1701e-05
            0.5        0.00625    -3.1753e-05
        0.50625        0.00625    -3.1745e-05
         0.5125        0.00625    -3.1676e-05
        0.51875        0.00625    -3.1544e-05
          0.525        0.00625     -3.135e-05
        0.53125        0.00625    -3.1091e-05
         0.5375        0.00625    -3.0768e-05
        0.54375        0.00625    -3.0381e-05
           0.55        0.00625     -2.993e-05
        0.55625        0.00625    -2.9416e-05
         0.5625        0.00625    -2.8839e-05
        0.56875        0.00625    -2.8201e-05
          0.575        0.00625    -2.7503e-05
        0.58125        0.00625    -2.6748e-05
         0.5875        0.00625    -2.5936e-05
        0.59375        0.00625    -2.5071e-05
            0.6        0.00625    -2.4156e-05
        0.60625        0.00625    -2.3194e-05
         0.6125        0.00625    -2.2188e-05
        0.61875        0.00625    -2.1141e-05
          0.625        0.00625    -2.0058e-05
        0.63125        0.00625    -1.8944e-05
         0.6375        0.00625    -1.7801e-05
        0.64375        0.00625    -1.6635e-05
           0.65        0.00625     -1.545e-05
        0.65625        0.00625    -1.4252e-05
         0.6625        0.00625    -1.3045e-05
        0.66875        0.00625    -1.1834e-05
          0.675        0.00625    -1.0624e-05
        0.68125        0.00625    -9.4204e-06
         0.6875        0.00625    -8.2276e-06
        0.69375        0.00625    -7.0508e-06
            0.7        0.00625    -5.8947e-06
        0.70625        0.00625    -4.7638e-06
         0.7125        0.00625    -3.6627e-06
        0.71875        0.00625    -2.5956e-06
          0.725        0.00625    -1.5664e-06
        0.73125        0.00625    -5.7891e-07
         0.7375        0.00625     3.6335e-07
        0.74375        0.00625     1.2572e-06
           0.75        0.00625     2.0999e-06
        0.75625        0.00625     2.8888e-06
         0.7625        0.00625     3.6217e-06
        0.76875        0.00625     4.2969e-06
          0.775        0.00625     4.9127e-06
        0.78125        0.00625     5.4682e-06
         0.7875        0.00625     5.9624e-06
        0.79375        0.00625      6.395e-06
            0.8        0.00625     6.7658e-06
        0.80625        0.00625     7.0752e-06
         0.8125        0.00625     7.3235e-06
        0.81875        0.00625     7.5116e-06
          0.825        0.00625     7.6407e-06
        0.83125        0.00625     7.7121e-06
         0.8375        0.00625     7.7274e-06
        0.84375        0.00625     7.6886e-06
           0.85        0.00625     7.5976e-06
        0.85625        0.00625     7.4569e-06
         0.8625        0.00625     7.2687e-06
        0.86875        0.00625      7.036e-06
          0.875        0.00625     6.7614e-06
        0.88125        0.00625     6.4481e-06
         0.8875        0.00625     6.0993e-06
        0.89375        0.00625     5.7186e-06
            0.9        0.00625     5.3096e-06
        0.90625        0.00625     4.8766e-06
         0.9125        0.00625     4.4238e-06
        0.91875        0.00625     3.9561e-06
          0.925        0.00625     3.4789e-06
        0.93125        0.00625     2.9981e-06
         0.9375        0.00625     2.5204e-06
        0.94375        0.00625     2.0535e-06
           0.95        0.00625     1.6059e-06
        0.95625        0.00625     1.1876e-06
         0.9625        0.00625     8.0953e-07
        0.96875        0.00625     4.8442e-07
          0.975        0.00625     2.2582e-07
        0.98125        0.00625      4.725e-08
         0.9875        0.00625    -4.1445e-08
        0.99375        0.00625    -4.3616e-08
              1        0.00625              0

              0         0.0125              0
        0.00625         0.0125     6.8236e-08
         0.0125         0.0125     3.0368e-07
        0.01875         0.0125     6.6905e-07
          0.025         0.0125     1.1118e-06
        0.03125         0.0125     1.5833e-06
         0.0375         0.0125     2.0439e-06
        0.04375         0.0125     2.4631e-06
           0.05         0.0125     2.8183e-06
        0.05625         0.0125     3.0934e-06
         0.0625         0.0125     3.2773e-06
        0.06875         0.0125     3.3629e-06
          0.075         0.0125      3.346e-06
        0.08125         0.0125     3.2248e-06
         0.0875         0.0125     2.9989e-06
        0.09375         0.0125     2.6695e-06
            0.1         0.0125     2.2383e-06
        0.10625         0.0125     1.7078e-06
         0.1125         0.0125     1.0805e-06
        0.11875         0.0125     3.5938e-07
          0.125         0.0125    -4.5286e-07
        0.13125         0.0125    -1.3535e-06
         0.1375         0.0125    -2.3401e-06
        0.14375         0.0125    -3.4104e-06
           0.15         0.0125    -4.5624e-06
        0.15625         0.0125    -5.7944e-06
         0.1625         0.0125    -7.1049e-06
        0.16875         0.0125    -8.4927e-06
          0.175         0.0125    -9.9569e-06
        0.18125         0.0125    -1.1497e-05
         0.1875         0.0125    -1.3111e-05
        0.19375         0.0125      -1.48e-05
            0.2         0.0125    -1.6564e-05
        0.20625         0.0125      -1.84e-05
         0.2125         0.0125    -2.0311e-05
        0.21875         0.0125    -2.2293e-05
          0.225         0.0125    -2.4349e-05
        0.23125         0.0125    -2.6476e-05
         0.2375         0.0125    -2.8673e-05
        0.24375         0.0125    -3.0941e-05
           0.25         0.0125    -3.3277e-05
        0.25625         0.0125     -3.568e-05
         0.2625         0.0125    -3.8149e-05
        0.26875         0.0125    -4.0681e-05
          0.275         0.0125    -4.3273e-05
        0.28125         0.0125    -4.5923e-05
         0.2875         0.0125    -4.8629e-05
        0.29375         0.0125    -5.1385e-05
            0.3         0.0125    -5.4189e-05
        0.30625         0.0125    -5.7035e-05
         0.3125         0.0125     -5.992e-05
        0.31875         0.0125    -6.2837e-05
          0.325         0.0125    -6.5781e-05
        0.33125         0.0125    -6.8746e-05
         0.3375         0.0125    -7.1725e-05
        0.34375         0.0125    -7.4712e-05
           0.35         0.0125    -7.7698e-05
        0.35625         0.0125    -8.0677e-05
         0.3625         0.0125    -8.3639e-05
        0.36875         0.0125    -8.6577e-05
          0.375         0.0125    -8.9481e-05
        0.38125         0.0125    -9.2342e-05
         0.3875         0.0125     -9.515e-05
        0.39375         0.0125    -9.7896e-05
            0.4         0.0125    -0.00010057
        0.40625         0.0125    -0.00010316
         0.4125         0.0125    -0.00010566
        0.41875         0.0125    -0.00010805
          0.425         0.0125    -0.00011033
        0.43125         0.0125    -0.00011248
         0.4375         0.0125     -0.0001145
        0.44375         0.0125    -0.00011638
           0.45         0.0125    -0.00011809
        0.45625         0.0125    -0.00011964
         0.4625         0.0125    -0.00012102
        0.46875         0.0125    -0.00012221
          0.475         0.0125    -0.00012321
        0.48125         0.0125      -0.000124
         0.4875         0.0125    -0.00012458
        0.49375         0.0125    -0.00012495
            0.5         0.0125    -0.00012509
        0.50625         0.0125    -0.00012501
         0.5125         0.0125    -0.00012469
        0.51875         0.0125    -0.00012413
          0.525         0.0125    -0.00012333
        0.53125         0.0125    -0.00012228
         0.5375         0.0125      -0.000121
        0.54375         0.0125    -0.00011947
           0.55         0.0125    -0.00011769
        0.55625         0.0125    -0.00011568
         0.5625         0.0125    -0.00011343
        0.56875         0.0125    -0.00011095
          0.575         0.0125    -0.00010825
        0.58125         0.0125    -0.00010532
         0.5875         0.0125    -0.00010219
        0.59375         0.0125    -9.8854e-05
            0.6         0.0125    -9.5331e-05
        0.60625         0.0125    -9.1629e-05
         0.6125         0.0125    -8.7763e-05
        0.61875         0.0125    -8.3746e-05
          0.625         0.0125    -7.9592e-05
        0.63125         0.0125    -7.5318e-05
         0.6375         0.0125    -7.0939e-05
        0.64375         0.0125    -6.6472e-05
           0.65         0.0125    -6.1935e-05
        0.65625         0.0125    -5.7347e-05
         0.6625         0.0125    -5.2724e-05
        0.66875         0.0125    -4.8086e-05
          0.675         0.0125    -4.3452e-05
        0.68125         0.0125    -3.8839e-05
         0.6875         0.0125    -3.4267e-05
        0.69375         0.0125    -2.9753e-05
            0.7         0.0125    -2.5315e-05
        0.70625         0.0125    -2.0971e-05
         0.7125         0.0125    -1.6736e-05
        0.71875         0.0125    -1.2628e-05
          0.725         0.0125    -8.6607e-06
        0.73125         0.0125    -4.8486e-06
         0.7375         0.0125    -1.2048e-06
        0.74375         0.0125     2.2586e-06
           0.75         0.0125     5.5308e-06
        0.75625         0.0125      8.602e-06
         0.7625         0.0125     1.1464e-05
        0.76875         0.0125     1.4109e-05
          0.775         0.0125     1.6532e-05
        0.78125         0.0125     1.8727e-05
         0.7875         0.0125     2.0693e-05
        0.79375         0.0125     2.2426e-05
            0.8         0.0125     2.3925e-05
        0.80625         0.0125     2.5192e-05
         0.8125         0.0125     2.6228e-05
        0.81875         0.0125     2.7036e-05
          0.825         0.0125      2.762e-05
        0.83125         0.0125     2.7984e-05
         0.8375         0.0125     2.8134e-05
        0.84375         0.0125     2.8077e-05
           0.85         0.0125     2.7822e-05
        0.85625         0.0125     2.7375e-05
         0.8625         0.0125     2.6748e-05
        0.86875         0.0125     2.5949e-05
          0.875         0.0125     2.4989e-05
        0.88125         0.0125     2.3881e-05
         0.8875         0.0125     2.2637e-05
        0.89375         0.0125     2.1269e-05
            0.9         0.0125     1.9794e-05
        0.90625         0.0125     1.8226e-05
         0.9125         0.0125     1.6582e-05
        0.91875         0.0125     1.4881e-05
          0.925         0.0125     1.3144e-05
        0.93125         0.0125     1.1392e-05
         0.9375         0.0125     9.6513e-06
        0.94375         0.0125     7.9493e-06
           0.95         0.0125     6.3173e-06
        0.95625         0.0125       4.79e-06
         0.9625         0.0125     3.4055e-06
        0.96875         0.0125     2.2049e-06
          0.975         0.0125     1.2306e-06
        0.98125         0.0125     5.2099e-07
         0.9875         0.0125     1.0088e-07
        0.99375         0.0125    -4.1441e-08
              1         0.0125              0

              0        0.01875              0
        0.00625        0.01875     1.7707e-07
         0.0125        0.01875     6.7068e-07
        0.01875        0.01875     1.3939e-06
          0.025        0.01875     2.2492e-06
        0.03125        0.01875     3.1473e-06
         0.0375        0.01875     4.0136e-06
        0.04375        0.01875     4.7887e-06
           0.05        0.01875     5.4275e-06
        0.05625        0.01875     5.8967e-06
         0.0625        0.01875     6.1729e-06
        0.06875        0.01875     6.2401e-06
          0.075        0.01875     6.0888e-06
        0.08125        0.01875      5.714e-06
         0.0875        0.01875     5.1143e-06
        0.09375        0.01875     4.2909e-06
            0.1        0.01875     3.2469e-06
        0.10625        0.01875     1.9867e-06
         0.1125        0.01875     5.1541e-07
        0.11875        0.01875    -1.1616e-06
          0.125        0.01875    -3.0388e-06
        0.13125        0.01875    -5.1109e-06
         0.1375        0.01875    -7.3727e-06
        0.14375        0.01875    -9.8196e-06
           0.15        0.01875    -1.2448e-05
        0.15625        0.01875    -1.5253e-05
         0.1625        0.01875    -1.8232e-05
        0.16875        0.01875    -2.1384e-05
          0.175        0.01875    -2.4704e-05
        0.18125        0.01875    -2.8192e-05
         0.1875        0.01875    -3.1846e-05
        0.19375        0.01875    -3.5665e-05
            0.2        0.01875    -3.9648e-05
        0.20625        0.01875    -4.3793e-05
         0.2125        0.01875    -4.8099e-05
        0.21875        0.01875    -5.2565e-05
          0.225        0.01875    -5.7189e-05
        0.23125        0.01875     -6.197e-05
         0.2375        0.01875    -6.6905e-05
        0.24375        0.01875    -7.1993e-05
           0.25        0.01875    -7.7228e-05
        0.25625        0.01875    -8.2609e-05
         0.2625        0.01875     -8.813e-05
        0.26875        0.01875    -9.3787e-05
          0.275        0.01875    -9.9573e-05
        0.28125        0.01875    -0.00010548
         0.2875        0.01875    -0.00011151
        0.29375        0.01875    -0.00011764
            0.3        0.01875    -0.00012387
        0.30625        0.01875    -0.00013019
         0.3125        0.01875    -0.00013658
        0.31875        0.01875    -0.00014305
          0.325        0.01875    -0.00014956
        0.33125        0.01875    -0.00015611
         0.3375        0.01875    -0.00016269
        0.34375        0.01875    -0.00016927
           0.35        0.01875    -0.00017584
        0.35625        0.01875    -0.00018239
         0.3625        0.01875     -0.0001889
        0.36875        0.01875    -0.00019534
          0.375        0.01875     -0.0002017
        0.38125        0.01875    -0.00020796
         0.3875        0.01875    -0.00021409
        0.39375        0.01875    -0.00022008
            0.4        0.01875     -0.0002259
        0.40625        0.01875    -0.00023154
         0.4125        0.01875    -0.00023696
        0.41875        0.01875    -0.00024214
          0.425        0.01875    -0.00024707
        0.43125        0.01875    -0.00025172
         0.4375        0.01875    -0.00025606
        0.44375        0.01875    -0.00026008
           0.45        0.01875    -0.00026376
        0.45625        0.01875    -0.00026706
         0.4625        0.01875    -0.00026998
        0.46875        0.01875    -0.00027249
          0.475        0.01875    -0.00027458
        0.48125        0.01875    -0.00027622
         0.4875        0.01875    -0.00027739
        0.49375        0.01875     -0.0002781
            0.5        0.01875    -0.00027832
        0.50625        0.01875    -0.00027803
         0.5125        0.01875    -0.00027724
        0.51875        0.01875    -0.00027593
          0.525        0.01875     -0.0002741
        0.53125        0.01875    -0.00027174
         0.5375        0.01875    -0.00026886
        0.54375        0.01875    -0.00026545
           0.55        0.01875    -0.00026151
        0.55625        0.01875    -0.00025706
         0.5625        0.01875     -0.0002521
        0.56875        0.01875    -0.00024664
          0.575        0.01875     -0.0002407
        0.58125        0.01875    -0.00023428
         0.5875        0.01875    -0.00022742
        0.59375        0.01875    -0.00022013
            0.6        0.01875    -0.00021243
        0.60625        0.01875    -0.00020435
         0.6125        0.01875    -0.00019591
        0.61875        0.01875    -0.00018715
          0.625        0.01875     -0.0001781
        0.63125        0.01875    -0.00016879
         0.6375        0.01875    -0.00015926
        0.64375        0.01875    -0.00014954
           0.65        0.01875    -0.00013967
        0.65625        0.01875    -0.00012968
         0.6625        0.01875    -0.00011962
        0.66875        0.01875    -0.00010953
          0.675        0.01875    -9.9438e-05
        0.68125        0.01875    -8.9394e-05
         0.6875        0.01875    -7.9435e-05
        0.69375        0.01875    -6.9598e-05
            0.7        0.01875    -5.9921e-05
        0.70625        0.01875    -5.0442e-05
         0.7125        0.01875    -4.1196e-05
        0.71875        0.01875    -3.2217e-05
          0.725        0.01875    -2.3537e-05
        0.73125        0.01875    -1.5187e-05
         0.7375        0.01875    -7.1951e-06
        0.74375        0.01875     4.1293e-07
           0.75        0.01875     7.6133e-06
        0.75625        0.01875     1.4385e-05
         0.7625        0.01875     2.0709e-05
        0.76875        0.01875      2.657e-05
          0.775        0.01875     3.1955e-05
        0.78125        0.01875     3.6852e-05
         0.7875        0.01875     4.1256e-05
        0.79375        0.01875      4.516e-05
            0.8        0.01875     4.8563e-05
        0.80625        0.01875     5.1464e-05
         0.8125        0.01875     5.3868e-05
        0.81875        0.01875     5.5778e-05
          0.825        0.01875     5.7203e-05
        0.83125        0.01875     5.8153e-05
         0.8375        0.01875      5.864e-05
        0.84375        0.01875     5.8679e-05
           0.85        0.01875     5.8284e-05
        0.85625        0.01875     5.7475e-05
         0.8625        0.01875     5.6271e-05
        0.86875        0.01875     5.4694e-05
          0.875        0.01875     5.2767e-05
        0.88125        0.01875     5.0515e-05
         0.8875        0.01875     4.7966e-05
        0.89375        0.01875     4.5148e-05
            0.9        0.01875     4.2094e-05
        0.90625        0.01875     3.8837e-05
         0.9125        0.01875     3.5414e-05
        0.91875        0.01875     3.1865e-05
          0.925        0.01875     2.8234e-05
        0.93125        0.01875      2.457e-05
         0.9375        0.01875     2.0925e-05
        0.94375        0.01875     1.7358e-05
           0.95        0.01875     1.3933e-05
        0.95625        0.01875     1.0721e-05
         0.9625        0.01875     7.7975e-06
        0.96875        0.01875     5.2425e-06
          0.975        0.01875     3.1355e-06
        0.98125        0.01875      1.547e-06
         0.9875        0.01875     5.2159e-07
        0.99375        0.01875     4.7438e-08
              1        0.01875              0

              0          0.025              0
        0.00625          0.025     3.1367e-07
         0.0125          0.025     1.1169e-06
        0.01875          0.025     2.2534e-06
          0.025          0.025       3.57e-06
        0.03125          0.025     4.9306e-06
         0.0375          0.025     6.2204e-06
        0.04375          0.025      7.347e-06
           0.05          0.025     8.2388e-06
        0.05625          0.025     8.8418e-06
         0.0625          0.025      9.117e-06
        0.06875          0.025     9.0375e-06
          0.075          0.025     8.5865e-06
        0.08125          0.025     7.7544e-06
         0.0875          0.025      6.538e-06
        0.09375          0.025     4.9381e-06
            0.1          0.025     2.9589e-06
        0.10625          0.025     6.0687e-07
         0.1125          0.025    -2.1104e-06
        0.11875          0.025    -5.1843e-06
          0.125          0.025    -8.6062e-06
        0.13125          0.025    -1.2368e-05
         0.1375          0.025     -1.646e-05
        0.14375          0.025    -2.0876e-05
           0.15          0.025    -2.5609e-05
        0.15625          0.025    -3.0653e-05
         0.1625          0.025    -3.6002e-05
        0.16875          0.025    -4.1653e-05
          0.175          0.025      -4.76e-05
        0.18125          0.025    -5.3841e-05
         0.1875          0.025    -6.0372e-05
        0.19375          0.025    -6.7192e-05
            0.2          0.025    -7.4297e-05
        0.20625          0.025    -8.1685e-05
         0.2125          0.025    -8.9354e-05
        0.21875          0.025    -9.7301e-05
          0.225          0.025    -0.00010552
        0.23125          0.025    -0.00011402
         0.2375          0.025    -0.00012277
        0.24375          0.025     -0.0001318
           0.25          0.025    -0.00014107
        0.25625          0.025    -0.00015059
         0.2625          0.025    -0.00016036
        0.26875          0.025    -0.00017035
          0.275          0.025    -0.00018056
        0.28125          0.025    -0.00019098
         0.2875          0.025    -0.00020159
        0.29375          0.025    -0.00021239
            0.3          0.025    -0.00022334
        0.30625          0.025    -0.00023444
         0.3125          0.025    -0.00024566
        0.31875          0.025    -0.00025698
          0.325          0.025    -0.00026838
        0.33125          0.025    -0.00027984
         0.3375          0.025    -0.00029133
        0.34375          0.025    -0.00030281
           0.35          0.025    -0.00031428
        0.35625          0.025    -0.00032568
         0.3625          0.025    -0.00033699
        0.36875          0.025    -0.00034818
          0.375          0.025    -0.00035922
        0.38125          0.025    -0.00037006
         0.3875          0.025    -0.00038067
        0.39375          0.025    -0.00039102
            0.4          0.025    -0.00040107
        0.40625          0.025    -0.00041077
         0.4125          0.025    -0.00042009
        0.41875          0.025      -0.000429
          0.425          0.025    -0.00043744
        0.43125          0.025    -0.00044539
         0.4375          0.025    -0.00045281
        0.44375          0.025    -0.00045965
           0.45          0.025    -0.00046589
        0.45625          0.025    -0.00047148
         0.4625          0.025    -0.00047639
        0.46875          0.025    -0.00048059
          0.475          0.025    -0.00048405
        0.48125          0.025    -0.00048674
         0.4875          0.025    -0.00048864
        0.49375          0.025     -0.0004897
            0.5          0.025    -0.00048993
        0.50625          0.025     -0.0004893
         0.5125          0.025    -0.00048778
        0.51875          0.025    -0.00048538
          0.525          0.025    -0.00048208
        0.53125          0.025    -0.00047787
         0.5375          0.025    -0.00047276
        0.54375          0.025    -0.00046675
           0.55          0.025    -0.00045985
        0.55625          0.025    -0.00045206
         0.5625          0.025     -0.0004434
        0.56875          0.025    -0.00043389
          0.575          0.025    -0.00042355
        0.58125          0.025    -0.00041242
         0.5875          0.025    -0.00040052
        0.59375          0.025    -0.00038788
            0.6          0.025    -0.00037456
        0.60625          0.025    -0.00036058
         0.6125          0.025    -0.00034601
        0.61875          0.025    -0.00033088
          0.625          0.025    -0.00031525
        0.63125          0.025    -0.00029919
         0.6375          0.025    -0.00028274
        0.64375          0.025    -0.00026597
           0.65          0.025    -0.00024894
        0.65625          0.025    -0.00023172
         0.6625          0.025    -0.00021437
        0.66875          0.025    -0.00019696
          0.675          0.025    -0.00017956
        0.68125          0.025    -0.00016222
         0.6875          0.025    -0.00014503
        0.69375          0.025    -0.00012804
            0.7          0.025    -0.00011132
        0.70625          0.025     -9.493e-05
         0.7125          0.025    -7.8931e-05
        0.71875          0.025     -6.338e-05
          0.725          0.025    -4.8333e-05
        0.73125          0.025    -3.3842e-05
         0.7375          0.025    -1.9955e-05
        0.74375          0.025    -6.7163e-06
           0.75          0.025     5.8329e-06
        0.75625          0.025     1.7656e-05
         0.7625          0.025     2.8722e-05
        0.76875          0.025     3.9001e-05
          0.775          0.025     4.8472e-05
        0.78125          0.025     5.7116e-05
         0.7875          0.025     6.4918e-05
        0.79375          0.025     7.1869e-05
            0.8          0.025     7.7964e-05
        0.80625          0.025     8.3204e-05
         0.8125          0.025     8.7592e-05
        0.81875          0.025     9.1136e-05
          0.825          0.025     9.3849e-05
        0.83125          0.025     9.5746e-05
         0.8375          0.025     9.6848e-05
        0.84375          0.025     9.7178e-05
           0.85          0.025     9.6763e-05
        0.85625          0.025     9.5633e-05
         0.8625          0.025     9.3822e-05
        0.86875          0.025     9.1366e-05
          0.875          0.025     8.8305e-05
        0.88125          0.025     8.4683e-05
         0.8875          0.025     8.0545e-05
        0.89375          0.025     7.5942e-05
            0.9          0.025     7.0928e-05
        0.90625          0.025     6.5561e-05
         0.9125          0.025     5.9905e-05
        0.91875          0.025     5.4027e-05
          0.925          0.025     4.8002e-05
        0.93125          0.025     4.1912e-05
         0.9375          0.025     3.5846e-05
        0.94375          0.025       2.99e-05
           0.95          0.025     2.4181e-05
        0.95625          0.025     1.8803e-05
         0.9625          0.025     1.3886e-05
        0.96875          0.025     9.5573e-06
          0.975          0.025     5.9384e-06
        0.98125          0.025     3.1389e-06
         0.9875          0.025     1.2332e-06
        0.99375          0.025     2.2664e-07
              1          0.025              0

              0        0.03125              0
        0.00625        0.03125     4.6128e-07
         0.0125        0.03125     1.5927e-06
        0.01875        0.03125     3.1555e-06
          0.025        0.03125     4.9327e-06
        0.03125        0.03125     6.7358e-06
         0.0375        0.03125     8.4068e-06
        0.04375        0.03125     9.8179e-06
           0.05        0.03125     1.0868e-05
        0.05625        0.03125     1.1481e-05
         0.0625        0.03125       1.16e-05
        0.06875        0.03125     1.1187e-05
          0.075        0.03125     1.0214e-05
        0.08125        0.03125      8.668e-06
         0.0875        0.03125     6.5422e-06
        0.09375        0.03125     3.8369e-06
            0.1        0.03125     5.5706e-07
        0.10625        0.03125     -3.289e-06
         0.1125        0.03125    -7.6907e-06
        0.11875        0.03125    -1.2637e-05
          0.125        0.03125    -1.8114e-05
        0.13125        0.03125    -2.4112e-05
         0.1375        0.03125    -3.0617e-05
        0.14375        0.03125     -3.762e-05
           0.15        0.03125     -4.511e-05
        0.15625        0.03125    -5.3079e-05
         0.1625        0.03125    -6.1518e-05
        0.16875        0.03125     -7.042e-05
          0.175        0.03125     -7.978e-05
